2747: 0.716682, 0.880218 avg, 0.001000 rate, 1.705825 seconds, 43952 images
2748: 0.677826, 0.859979 avg, 0.001000 rate, 1.710901 seconds, 43968 images
2749: 0.740287, 0.848010 avg, 0.001000 rate, 1.712973 seconds, 43984 images
2750: 0.812514, 0.844460 avg, 0.001000 rate, 1.709986 seconds, 44000 images
2751: 0.656044, 0.825619 avg, 0.001000 rate, 1.434372 seconds, 44016 images
2752: 1.001937, 0.843250 avg, 0.001000 rate, 1.475410 seconds, 44032 images
2753: 0.782236, 0.837149 avg, 0.001000 rate, 1.486199 seconds, 44048 images
2754: 0.658686, 0.819303 avg, 0.001000 rate, 1.491210 seconds, 44064 images
2755: 0.983029, 0.835675 avg, 0.001000 rate, 1.489176 seconds, 44080 images
2756: 0.947103, 0.846818 avg, 0.001000 rate, 1.481274 seconds, 44096 images
2757: 0.795535, 0.841690 avg, 0.001000 rate, 1.482354 seconds, 44112 images
2758: 0.938591, 0.851380 avg, 0.001000 rate, 1.485510 seconds, 44128 images
2759: 1.200859, 0.886328 avg, 0.001000 rate, 1.488026 seconds, 44144 images
2760: 0.954526, 0.893148 avg, 0.001000 rate, 1.496717 seconds, 44160 images
2761: 1.106984, 0.914531 avg, 0.001000 rate, 1.244932 seconds, 44176 images
2762: 1.119331, 0.935011 avg, 0.001000 rate, 1.300271 seconds, 44192 images
2763: 0.610151, 0.902525 avg, 0.001000 rate, 1.295126 seconds, 44208 images
2764: 0.860168, 0.898289 avg, 0.001000 rate, 1.298519 seconds, 44224 images
2765: 0.770546, 0.885515 avg, 0.001000 rate, 1.300390 seconds, 44240 images
2766: 0.758453, 0.872809 avg, 0.001000 rate, 1.290642 seconds, 44256 images
2767: 0.815118, 0.867040 avg, 0.001000 rate, 1.291193 seconds, 44272 images
2768: 0.816987, 0.862034 avg, 0.001000 rate, 1.294043 seconds, 44288 images
2769: 0.749665, 0.850798 avg, 0.001000 rate, 1.305782 seconds, 44304 images
2770: 0.892081, 0.854926 avg, 0.001000 rate, 1.294700 seconds, 44320 images
2771: 0.822459, 0.851679 avg, 0.001000 rate, 1.426242 seconds, 44336 images
2772: 0.866093, 0.853121 avg, 0.001000 rate, 1.482985 seconds, 44352 images
2773: 0.867323, 0.854541 avg, 0.001000 rate, 1.489613 seconds, 44368 images
2774: 0.865041, 0.855591 avg, 0.001000 rate, 1.487994 seconds, 44384 images
2775: 0.725155, 0.842547 avg, 0.001000 rate, 1.490864 seconds, 44400 images
2776: 0.726665, 0.830959 avg, 0.001000 rate, 1.479935 seconds, 44416 images
2777: 0.699987, 0.817862 avg, 0.001000 rate, 1.484825 seconds, 44432 images
2778: 0.772216, 0.813297 avg, 0.001000 rate, 1.484220 seconds, 44448 images
2779: 0.686556, 0.800623 avg, 0.001000 rate, 1.480691 seconds, 44464 images
2780: 0.696336, 0.790194 avg, 0.001000 rate, 1.482151 seconds, 44480 images
2781: 0.994250, 0.810600 avg, 0.001000 rate, 1.249161 seconds, 44496 images
2782: 0.864972, 0.816037 avg, 0.001000 rate, 1.297723 seconds, 44512 images
2783: 0.603372, 0.794771 avg, 0.001000 rate, 1.324530 seconds, 44528 images
2784: 0.744717, 0.789765 avg, 0.001000 rate, 1.305559 seconds, 44544 images
2785: 0.945678, 0.805357 avg, 0.001000 rate, 1.306805 seconds, 44560 images
2786: 0.691641, 0.793985 avg, 0.001000 rate, 1.288489 seconds, 44576 images
2787: 1.163083, 0.830895 avg, 0.001000 rate, 1.314213 seconds, 44592 images
2788: 0.866812, 0.834487 avg, 0.001000 rate, 1.306132 seconds, 44608 images
2789: 0.709249, 0.821963 avg, 0.001000 rate, 1.297333 seconds, 44624 images
2790: 0.717060, 0.811473 avg, 0.001000 rate, 1.296079 seconds, 44640 images
2791: 0.714125, 0.801738 avg, 0.001000 rate, 1.645403 seconds, 44656 images
2792: 0.833873, 0.804951 avg, 0.001000 rate, 1.709578 seconds, 44672 images
2793: 0.763641, 0.800820 avg, 0.001000 rate, 1.709426 seconds, 44688 images
2794: 1.477059, 0.868444 avg, 0.001000 rate, 1.705063 seconds, 44704 images
2795: 0.634484, 0.845048 avg, 0.001000 rate, 1.706050 seconds, 44720 images
2796: 0.761779, 0.836721 avg, 0.001000 rate, 1.709010 seconds, 44736 images
2797: 1.392643, 0.892313 avg, 0.001000 rate, 1.707534 seconds, 44752 images
2798: 1.054953, 0.908577 avg, 0.001000 rate, 1.701462 seconds, 44768 images
2799: 0.687876, 0.886507 avg, 0.001000 rate, 1.712596 seconds, 44784 images
2800: 0.677291, 0.865586 avg, 0.001000 rate, 1.706364 seconds, 44800 images
2801: 0.737652, 0.852792 avg, 0.001000 rate, 1.256434 seconds, 44816 images
2802: 0.865991, 0.854112 avg, 0.001000 rate, 1.299464 seconds, 44832 images
2803: 0.552013, 0.823902 avg, 0.001000 rate, 1.299028 seconds, 44848 images
2804: 0.805008, 0.822013 avg, 0.001000 rate, 1.296170 seconds, 44864 images
2805: 0.883727, 0.828184 avg, 0.001000 rate, 1.297062 seconds, 44880 images
2806: 0.851670, 0.830533 avg, 0.001000 rate, 1.293774 seconds, 44896 images
2807: 0.608749, 0.808354 avg, 0.001000 rate, 1.301506 seconds, 44912 images
2808: 0.626567, 0.790176 avg, 0.001000 rate, 1.302257 seconds, 44928 images
2809: 0.850404, 0.796198 avg, 0.001000 rate, 1.290720 seconds, 44944 images
2810: 0.743800, 0.790959 avg, 0.001000 rate, 1.297420 seconds, 44960 images
2811: 0.798783, 0.791741 avg, 0.001000 rate, 1.262281 seconds, 44976 images
2812: 0.968462, 0.809413 avg, 0.001000 rate, 1.313663 seconds, 44992 images
2813: 1.037492, 0.832221 avg, 0.001000 rate, 1.287062 seconds, 45008 images
2814: 0.748789, 0.823878 avg, 0.001000 rate, 1.296967 seconds, 45024 images
2815: 0.812899, 0.822780 avg, 0.001000 rate, 1.302240 seconds, 45040 images
2816: 1.010852, 0.841587 avg, 0.001000 rate, 1.294821 seconds, 45056 images
2817: 0.587342, 0.816163 avg, 0.001000 rate, 1.294393 seconds, 45072 images
2818: 0.926505, 0.827197 avg, 0.001000 rate, 1.297365 seconds, 45088 images
2819: 0.888701, 0.833347 avg, 0.001000 rate, 1.295411 seconds, 45104 images
2820: 0.656872, 0.815700 avg, 0.001000 rate, 1.296339 seconds, 45120 images
2821: 0.866923, 0.820822 avg, 0.001000 rate, 2.618809 seconds, 45136 images
2822: 1.074423, 0.846182 avg, 0.001000 rate, 2.729443 seconds, 45152 images
2823: 0.899286, 0.851493 avg, 0.001000 rate, 2.724660 seconds, 45168 images
2824: 0.889853, 0.855329 avg, 0.001000 rate, 2.728607 seconds, 45184 images
2825: 0.962768, 0.866072 avg, 0.001000 rate, 2.727150 seconds, 45200 images
2826: 0.906740, 0.870139 avg, 0.001000 rate, 2.725583 seconds, 45216 images
2827: 0.849223, 0.868048 avg, 0.001000 rate, 2.730386 seconds, 45232 images
2828: 0.947556, 0.875998 avg, 0.001000 rate, 2.741782 seconds, 45248 images
2829: 0.822840, 0.870683 avg, 0.001000 rate, 2.724420 seconds, 45264 images
2830: 1.389594, 0.922574 avg, 0.001000 rate, 2.716114 seconds, 45280 images
2831: 0.934764, 0.923793 avg, 0.001000 rate, 1.439967 seconds, 45296 images
2832: 0.797940, 0.911207 avg, 0.001000 rate, 1.479697 seconds, 45312 images
2833: 1.045208, 0.924608 avg, 0.001000 rate, 1.483965 seconds, 45328 images
2834: 0.747706, 0.906917 avg, 0.001000 rate, 1.491826 seconds, 45344 images
2835: 0.785736, 0.894799 avg, 0.001000 rate, 1.486935 seconds, 45360 images
2836: 1.093730, 0.914692 avg, 0.001000 rate, 1.486482 seconds, 45376 images
2837: 0.941163, 0.917339 avg, 0.001000 rate, 1.486014 seconds, 45392 images
2838: 1.154451, 0.941051 avg, 0.001000 rate, 1.494115 seconds, 45408 images
2839: 0.877454, 0.934691 avg, 0.001000 rate, 1.481918 seconds, 45424 images
2840: 0.716995, 0.912921 avg, 0.001000 rate, 1.486944 seconds, 45440 images
2841: 0.817672, 0.903396 avg, 0.001000 rate, 1.429211 seconds, 45456 images
2842: 0.777427, 0.890799 avg, 0.001000 rate, 1.495952 seconds, 45472 images
2843: 0.894225, 0.891142 avg, 0.001000 rate, 1.486961 seconds, 45488 images
2844: 0.983062, 0.900334 avg, 0.001000 rate, 1.484379 seconds, 45504 images
2845: 0.700745, 0.880375 avg, 0.001000 rate, 1.486076 seconds, 45520 images
2846: 0.648404, 0.857178 avg, 0.001000 rate, 1.486234 seconds, 45536 images
2847: 0.623146, 0.833775 avg, 0.001000 rate, 1.485921 seconds, 45552 images
2848: 1.008050, 0.851202 avg, 0.001000 rate, 1.490734 seconds, 45568 images
2849: 0.806208, 0.846703 avg, 0.001000 rate, 1.485855 seconds, 45584 images
2850: 0.695410, 0.831574 avg, 0.001000 rate, 1.494255 seconds, 45600 images
2851: 0.735296, 0.821946 avg, 0.001000 rate, 1.826839 seconds, 45616 images
2852: 0.970329, 0.836784 avg, 0.001000 rate, 1.900368 seconds, 45632 images
2853: 0.888907, 0.841996 avg, 0.001000 rate, 1.887099 seconds, 45648 images
2854: 0.988635, 0.856660 avg, 0.001000 rate, 1.892273 seconds, 45664 images
2855: 0.783526, 0.849347 avg, 0.001000 rate, 1.887425 seconds, 45680 images
2856: 1.041651, 0.868577 avg, 0.001000 rate, 1.907387 seconds, 45696 images
2857: 1.207188, 0.902438 avg, 0.001000 rate, 1.884502 seconds, 45712 images
2858: 0.827247, 0.894919 avg, 0.001000 rate, 1.886224 seconds, 45728 images
2859: 0.767686, 0.882196 avg, 0.001000 rate, 1.893097 seconds, 45744 images
2860: 0.875059, 0.881482 avg, 0.001000 rate, 1.890080 seconds, 45760 images
2861: 0.917110, 0.885045 avg, 0.001000 rate, 1.825765 seconds, 45776 images
2862: 0.886598, 0.885200 avg, 0.001000 rate, 1.881677 seconds, 45792 images
2863: 0.793287, 0.876009 avg, 0.001000 rate, 1.895697 seconds, 45808 images
2864: 0.739065, 0.862314 avg, 0.001000 rate, 1.888752 seconds, 45824 images
2865: 0.996486, 0.875732 avg, 0.001000 rate, 1.901130 seconds, 45840 images
2866: 0.764105, 0.864569 avg, 0.001000 rate, 1.901199 seconds, 45856 images
2867: 0.620808, 0.840193 avg, 0.001000 rate, 1.886905 seconds, 45872 images
2868: 0.846520, 0.840826 avg, 0.001000 rate, 1.891989 seconds, 45888 images
2869: 1.028186, 0.859562 avg, 0.001000 rate, 1.891191 seconds, 45904 images
2870: 0.927332, 0.866339 avg, 0.001000 rate, 1.894229 seconds, 45920 images
2871: 1.214013, 0.901106 avg, 0.001000 rate, 1.821523 seconds, 45936 images
2872: 0.868490, 0.897845 avg, 0.001000 rate, 1.882746 seconds, 45952 images
2873: 0.666817, 0.874742 avg, 0.001000 rate, 1.893842 seconds, 45968 images
2874: 0.764672, 0.863735 avg, 0.001000 rate, 1.901474 seconds, 45984 images
2875: 0.825085, 0.859870 avg, 0.001000 rate, 1.922259 seconds, 46000 images
2876: 0.883966, 0.862279 avg, 0.001000 rate, 1.888724 seconds, 46016 images
2877: 0.797937, 0.855845 avg, 0.001000 rate, 1.882477 seconds, 46032 images
2878: 0.819483, 0.852209 avg, 0.001000 rate, 1.891560 seconds, 46048 images
2879: 0.694349, 0.836423 avg, 0.001000 rate, 1.900139 seconds, 46064 images
2880: 0.765574, 0.829338 avg, 0.001000 rate, 1.885284 seconds, 46080 images
2881: 0.711900, 0.817594 avg, 0.001000 rate, 1.641942 seconds, 46096 images
2882: 0.879660, 0.823801 avg, 0.001000 rate, 1.700814 seconds, 46112 images
2883: 0.818850, 0.823306 avg, 0.001000 rate, 1.698824 seconds, 46128 images
2884: 0.637027, 0.804678 avg, 0.001000 rate, 1.712084 seconds, 46144 images
2885: 0.740711, 0.798281 avg, 0.001000 rate, 1.709226 seconds, 46160 images
2886: 0.744690, 0.792922 avg, 0.001000 rate, 1.704018 seconds, 46176 images
2887: 0.953883, 0.809018 avg, 0.001000 rate, 1.704101 seconds, 46192 images
2888: 0.634851, 0.791601 avg, 0.001000 rate, 1.749815 seconds, 46208 images
2889: 0.838780, 0.796319 avg, 0.001000 rate, 1.707456 seconds, 46224 images
2890: 0.785396, 0.795227 avg, 0.001000 rate, 1.695846 seconds, 46240 images
2891: 1.185621, 0.834266 avg, 0.001000 rate, 1.430947 seconds, 46256 images
2892: 0.619445, 0.812784 avg, 0.001000 rate, 1.489990 seconds, 46272 images
2893: 1.018193, 0.833325 avg, 0.001000 rate, 1.492829 seconds, 46288 images
2894: 0.932051, 0.843198 avg, 0.001000 rate, 1.482575 seconds, 46304 images
2895: 0.858908, 0.844769 avg, 0.001000 rate, 1.486950 seconds, 46320 images
2896: 0.586065, 0.818898 avg, 0.001000 rate, 1.485081 seconds, 46336 images
2897: 0.601200, 0.797128 avg, 0.001000 rate, 1.490416 seconds, 46352 images
2898: 0.740888, 0.791504 avg, 0.001000 rate, 1.479130 seconds, 46368 images
2899: 0.649209, 0.777275 avg, 0.001000 rate, 1.493710 seconds, 46384 images
2900: 0.662010, 0.765748 avg, 0.001000 rate, 1.484204 seconds, 46400 images
2901: 0.834403, 0.772614 avg, 0.001000 rate, 2.626344 seconds, 46416 images
2902: 0.984581, 0.793811 avg, 0.001000 rate, 2.725432 seconds, 46432 images
2903: 0.787900, 0.793219 avg, 0.001000 rate, 2.737713 seconds, 46448 images
2904: 0.870416, 0.800939 avg, 0.001000 rate, 2.723012 seconds, 46464 images
2905: 1.260322, 0.846877 avg, 0.001000 rate, 2.726386 seconds, 46480 images
2906: 0.775105, 0.839700 avg, 0.001000 rate, 2.719179 seconds, 46496 images
2907: 0.704583, 0.826188 avg, 0.001000 rate, 2.715569 seconds, 46512 images
2908: 0.999703, 0.843540 avg, 0.001000 rate, 2.732460 seconds, 46528 images
2909: 0.840176, 0.843204 avg, 0.001000 rate, 2.721214 seconds, 46544 images
2910: 0.850395, 0.843923 avg, 0.001000 rate, 2.735439 seconds, 46560 images
2911: 0.891187, 0.848649 avg, 0.001000 rate, 1.814952 seconds, 46576 images
2912: 0.751119, 0.838896 avg, 0.001000 rate, 1.888036 seconds, 46592 images
2913: 0.772874, 0.832294 avg, 0.001000 rate, 1.905832 seconds, 46608 images
2914: 1.599747, 0.909039 avg, 0.001000 rate, 1.888856 seconds, 46624 images
2915: 1.058666, 0.924002 avg, 0.001000 rate, 1.886734 seconds, 46640 images
2916: 0.793364, 0.910938 avg, 0.001000 rate, 1.891900 seconds, 46656 images
2917: 0.639166, 0.883761 avg, 0.001000 rate, 1.889631 seconds, 46672 images
2918: 0.950138, 0.890399 avg, 0.001000 rate, 1.888404 seconds, 46688 images
2919: 1.032112, 0.904570 avg, 0.001000 rate, 1.900587 seconds, 46704 images
2920: 0.724151, 0.886528 avg, 0.001000 rate, 1.882901 seconds, 46720 images
2921: 0.702429, 0.868118 avg, 0.001000 rate, 2.243464 seconds, 46736 images
2922: 0.740255, 0.855332 avg, 0.001000 rate, 2.305440 seconds, 46752 images
2923: 0.893401, 0.859139 avg, 0.001000 rate, 2.313994 seconds, 46768 images
2924: 0.803812, 0.853606 avg, 0.001000 rate, 2.308887 seconds, 46784 images
2925: 1.181651, 0.886410 avg, 0.001000 rate, 2.311322 seconds, 46800 images
2926: 0.870932, 0.884863 avg, 0.001000 rate, 2.308069 seconds, 46816 images
2927: 0.737146, 0.870091 avg, 0.001000 rate, 2.317261 seconds, 46832 images
2928: 0.788544, 0.861936 avg, 0.001000 rate, 2.299504 seconds, 46848 images
2929: 0.832846, 0.859027 avg, 0.001000 rate, 2.313340 seconds, 46864 images
2930: 1.211685, 0.894293 avg, 0.001000 rate, 2.313219 seconds, 46880 images
2931: 0.775994, 0.882463 avg, 0.001000 rate, 1.076822 seconds, 46896 images
2932: 0.735593, 0.867776 avg, 0.001000 rate, 1.122186 seconds, 46912 images
2933: 0.979876, 0.878986 avg, 0.001000 rate, 1.102930 seconds, 46928 images
2934: 0.889376, 0.880025 avg, 0.001000 rate, 1.109865 seconds, 46944 images
2935: 1.111560, 0.903179 avg, 0.001000 rate, 1.104811 seconds, 46960 images
2936: 0.749051, 0.887766 avg, 0.001000 rate, 1.110750 seconds, 46976 images
2937: 1.141947, 0.913184 avg, 0.001000 rate, 1.114337 seconds, 46992 images
2938: 1.126599, 0.934525 avg, 0.001000 rate, 1.111253 seconds, 47008 images
2939: 0.913962, 0.932469 avg, 0.001000 rate, 1.121466 seconds, 47024 images
2940: 0.730951, 0.912317 avg, 0.001000 rate, 1.113026 seconds, 47040 images
2941: 0.717974, 0.892883 avg, 0.001000 rate, 1.250349 seconds, 47056 images
2942: 0.745518, 0.878146 avg, 0.001000 rate, 1.304557 seconds, 47072 images
2943: 0.746581, 0.864990 avg, 0.001000 rate, 1.282023 seconds, 47088 images
2944: 0.677621, 0.846253 avg, 0.001000 rate, 1.296175 seconds, 47104 images
2945: 0.715598, 0.833187 avg, 0.001000 rate, 1.300675 seconds, 47120 images
2946: 0.735837, 0.823452 avg, 0.001000 rate, 1.304112 seconds, 47136 images
2947: 0.745227, 0.815630 avg, 0.001000 rate, 1.296286 seconds, 47152 images
2948: 0.695310, 0.803598 avg, 0.001000 rate, 1.293283 seconds, 47168 images
2949: 0.776247, 0.800863 avg, 0.001000 rate, 1.292436 seconds, 47184 images
2950: 0.659883, 0.786765 avg, 0.001000 rate, 1.307131 seconds, 47200 images
2951: 0.844654, 0.792554 avg, 0.001000 rate, 2.050788 seconds, 47216 images
2952: 1.012105, 0.814509 avg, 0.001000 rate, 2.132887 seconds, 47232 images
2953: 0.819741, 0.815032 avg, 0.001000 rate, 2.130717 seconds, 47248 images
2954: 0.759779, 0.809507 avg, 0.001000 rate, 2.129485 seconds, 47264 images
2955: 0.918577, 0.820414 avg, 0.001000 rate, 2.138139 seconds, 47280 images
2956: 1.026871, 0.841060 avg, 0.001000 rate, 2.126008 seconds, 47296 images
2957: 0.787428, 0.835696 avg, 0.001000 rate, 2.143184 seconds, 47312 images
2958: 0.950301, 0.847157 avg, 0.001000 rate, 2.129496 seconds, 47328 images
2959: 0.899680, 0.852409 avg, 0.001000 rate, 2.143105 seconds, 47344 images
2960: 0.832114, 0.850380 avg, 0.001000 rate, 2.136387 seconds, 47360 images
2961: 0.873728, 0.852715 avg, 0.001000 rate, 2.617947 seconds, 47376 images
2962: 0.804211, 0.847864 avg, 0.001000 rate, 2.717268 seconds, 47392 images
2963: 0.889313, 0.852009 avg, 0.001000 rate, 2.738408 seconds, 47408 images
2964: 0.713475, 0.838156 avg, 0.001000 rate, 2.731058 seconds, 47424 images
2965: 0.879915, 0.842331 avg, 0.001000 rate, 2.725864 seconds, 47440 images
2966: 0.719228, 0.830021 avg, 0.001000 rate, 2.720377 seconds, 47456 images
2967: 1.034576, 0.850477 avg, 0.001000 rate, 2.734049 seconds, 47472 images
2968: 0.890555, 0.854484 avg, 0.001000 rate, 2.736260 seconds, 47488 images
2969: 0.741836, 0.843220 avg, 0.001000 rate, 2.730341 seconds, 47504 images
2970: 1.227485, 0.881646 avg, 0.001000 rate, 2.720019 seconds, 47520 images
2971: 1.135727, 0.907054 avg, 0.001000 rate, 2.047136 seconds, 47536 images
2972: 0.988611, 0.915210 avg, 0.001000 rate, 2.169248 seconds, 47552 images
2973: 1.140410, 0.937730 avg, 0.001000 rate, 2.121982 seconds, 47568 images
2974: 0.853187, 0.929276 avg, 0.001000 rate, 2.129492 seconds, 47584 images
2975: 0.894519, 0.925800 avg, 0.001000 rate, 2.135155 seconds, 47600 images
2976: 0.645395, 0.897759 avg, 0.001000 rate, 2.129475 seconds, 47616 images
2977: 0.920288, 0.900012 avg, 0.001000 rate, 2.130055 seconds, 47632 images
2978: 0.721882, 0.882199 avg, 0.001000 rate, 2.126954 seconds, 47648 images
2979: 0.846168, 0.878596 avg, 0.001000 rate, 2.139454 seconds, 47664 images
2980: 0.830040, 0.873741 avg, 0.001000 rate, 2.127782 seconds, 47680 images
2981: 0.548234, 0.841190 avg, 0.001000 rate, 1.432139 seconds, 47696 images
2982: 0.876166, 0.844687 avg, 0.001000 rate, 1.483065 seconds, 47712 images
2983: 0.936272, 0.853846 avg, 0.001000 rate, 1.479400 seconds, 47728 images
2984: 0.827144, 0.851176 avg, 0.001000 rate, 1.486546 seconds, 47744 images
2985: 0.647497, 0.830808 avg, 0.001000 rate, 1.484452 seconds, 47760 images
2986: 0.882146, 0.835942 avg, 0.001000 rate, 1.482639 seconds, 47776 images
2987: 0.816642, 0.834012 avg, 0.001000 rate, 1.485709 seconds, 47792 images
2988: 0.648686, 0.815479 avg, 0.001000 rate, 1.503110 seconds, 47808 images
2989: 0.868203, 0.820752 avg, 0.001000 rate, 1.495145 seconds, 47824 images
2990: 0.605108, 0.799187 avg, 0.001000 rate, 1.482406 seconds, 47840 images
2991: 0.858056, 0.805074 avg, 0.001000 rate, 2.225580 seconds, 47856 images
2992: 0.923176, 0.816884 avg, 0.001000 rate, 2.307857 seconds, 47872 images
2993: 1.318373, 0.867033 avg, 0.001000 rate, 2.317027 seconds, 47888 images
2994: 1.078568, 0.888187 avg, 0.001000 rate, 2.312387 seconds, 47904 images
2995: 0.664863, 0.865854 avg, 0.001000 rate, 2.303233 seconds, 47920 images
2996: 0.840392, 0.863308 avg, 0.001000 rate, 2.312157 seconds, 47936 images
2997: 1.057095, 0.882687 avg, 0.001000 rate, 2.314501 seconds, 47952 images
2998: 0.856803, 0.880098 avg, 0.001000 rate, 2.320371 seconds, 47968 images
2999: 0.935407, 0.885629 avg, 0.001000 rate, 2.311354 seconds, 47984 images
3000: 0.855135, 0.882580 avg, 0.001000 rate, 2.310811 seconds, 48000 images
3001: 0.820463, 0.876368 avg, 0.001000 rate, 1.431261 seconds, 48016 images
3002: 0.793156, 0.868047 avg, 0.001000 rate, 1.476566 seconds, 48032 images
3003: 0.675285, 0.848771 avg, 0.001000 rate, 1.482199 seconds, 48048 images
3004: 0.691689, 0.833062 avg, 0.001000 rate, 1.482257 seconds, 48064 images
3005: 0.736980, 0.823454 avg, 0.001000 rate, 1.483566 seconds, 48080 images
3006: 1.220076, 0.863117 avg, 0.001000 rate, 1.483564 seconds, 48096 images
3007: 1.194099, 0.896215 avg, 0.001000 rate, 1.486093 seconds, 48112 images
3008: 0.796126, 0.886206 avg, 0.001000 rate, 1.484533 seconds, 48128 images
3009: 0.685690, 0.866154 avg, 0.001000 rate, 1.482724 seconds, 48144 images
3010: 0.794655, 0.859004 avg, 0.001000 rate, 1.484300 seconds, 48160 images
3011: 0.667296, 0.839834 avg, 0.001000 rate, 1.086520 seconds, 48176 images
3012: 0.819117, 0.837762 avg, 0.001000 rate, 1.104998 seconds, 48192 images
3013: 0.867137, 0.840699 avg, 0.001000 rate, 1.111984 seconds, 48208 images
3014: 1.112498, 0.867879 avg, 0.001000 rate, 1.108181 seconds, 48224 images
3015: 0.539436, 0.835035 avg, 0.001000 rate, 1.135536 seconds, 48240 images
3016: 0.929836, 0.844515 avg, 0.001000 rate, 1.104105 seconds, 48256 images
3017: 0.739451, 0.834009 avg, 0.001000 rate, 1.111311 seconds, 48272 images
3018: 1.364989, 0.887107 avg, 0.001000 rate, 1.116448 seconds, 48288 images
3019: 1.190379, 0.917434 avg, 0.001000 rate, 1.109472 seconds, 48304 images
3020: 1.190459, 0.944736 avg, 0.001000 rate, 1.112781 seconds, 48320 images
3021: 1.049765, 0.955239 avg, 0.001000 rate, 1.249615 seconds, 48336 images
3022: 0.750240, 0.934739 avg, 0.001000 rate, 1.291689 seconds, 48352 images
3023: 0.966474, 0.937913 avg, 0.001000 rate, 1.297124 seconds, 48368 images
3024: 0.743798, 0.918501 avg, 0.001000 rate, 1.316837 seconds, 48384 images
3025: 0.993558, 0.926007 avg, 0.001000 rate, 1.288025 seconds, 48400 images
3026: 0.820466, 0.915453 avg, 0.001000 rate, 1.295949 seconds, 48416 images
3027: 1.554573, 0.979365 avg, 0.001000 rate, 1.303501 seconds, 48432 images
3028: 0.829698, 0.964398 avg, 0.001000 rate, 1.311687 seconds, 48448 images
3029: 0.622669, 0.930225 avg, 0.001000 rate, 1.300215 seconds, 48464 images
3030: 0.826647, 0.919867 avg, 0.001000 rate, 1.288506 seconds, 48480 images
3031: 1.059479, 0.933829 avg, 0.001000 rate, 1.442392 seconds, 48496 images
3032: 0.731845, 0.913630 avg, 0.001000 rate, 1.484196 seconds, 48512 images
3033: 0.639900, 0.886257 avg, 0.001000 rate, 1.478987 seconds, 48528 images
3034: 0.858850, 0.883516 avg, 0.001000 rate, 1.491753 seconds, 48544 images
3035: 0.760899, 0.871255 avg, 0.001000 rate, 1.487856 seconds, 48560 images
3036: 0.913943, 0.875524 avg, 0.001000 rate, 1.493091 seconds, 48576 images
3037: 0.810405, 0.869012 avg, 0.001000 rate, 1.480496 seconds, 48592 images
3038: 0.826476, 0.864758 avg, 0.001000 rate, 1.478861 seconds, 48608 images
3039: 0.955549, 0.873837 avg, 0.001000 rate, 1.486109 seconds, 48624 images
3040: 0.897753, 0.876229 avg, 0.001000 rate, 1.484132 seconds, 48640 images
3041: 0.882802, 0.876886 avg, 0.001000 rate, 1.445589 seconds, 48656 images
3042: 0.723909, 0.861589 avg, 0.001000 rate, 1.487037 seconds, 48672 images
3043: 0.548118, 0.830242 avg, 0.001000 rate, 1.486144 seconds, 48688 images
3044: 0.663877, 0.813605 avg, 0.001000 rate, 1.487797 seconds, 48704 images
3045: 1.187408, 0.850985 avg, 0.001000 rate, 1.484690 seconds, 48720 images
3046: 0.760125, 0.841899 avg, 0.001000 rate, 1.482553 seconds, 48736 images
3047: 0.904766, 0.848186 avg, 0.001000 rate, 1.485932 seconds, 48752 images
3048: 0.743335, 0.837701 avg, 0.001000 rate, 1.521219 seconds, 48768 images
3049: 0.622442, 0.816175 avg, 0.001000 rate, 1.484919 seconds, 48784 images
3050: 0.700305, 0.804588 avg, 0.001000 rate, 1.487155 seconds, 48800 images
3051: 1.117597, 0.835889 avg, 0.001000 rate, 2.623768 seconds, 48816 images
3052: 0.970925, 0.849392 avg, 0.001000 rate, 2.719205 seconds, 48832 images
3053: 1.051123, 0.869565 avg, 0.001000 rate, 2.722774 seconds, 48848 images
3054: 1.203863, 0.902995 avg, 0.001000 rate, 2.735231 seconds, 48864 images
3055: 0.984548, 0.911150 avg, 0.001000 rate, 2.718464 seconds, 48880 images
3056: 1.213143, 0.941350 avg, 0.001000 rate, 2.731211 seconds, 48896 images
3057: 0.851693, 0.932384 avg, 0.001000 rate, 2.716117 seconds, 48912 images
3058: 1.088055, 0.947951 avg, 0.001000 rate, 2.727459 seconds, 48928 images
3059: 1.103828, 0.963539 avg, 0.001000 rate, 2.733149 seconds, 48944 images
3060: 0.905299, 0.957715 avg, 0.001000 rate, 2.727690 seconds, 48960 images
3061: 0.991607, 0.961104 avg, 0.001000 rate, 3.139915 seconds, 48976 images
3062: 0.815155, 0.946509 avg, 0.001000 rate, 3.250448 seconds, 48992 images
3063: 0.889134, 0.940772 avg, 0.001000 rate, 3.263308 seconds, 49008 images
3064: 1.138774, 0.960572 avg, 0.001000 rate, 3.267677 seconds, 49024 images
3065: 0.925090, 0.957024 avg, 0.001000 rate, 3.264219 seconds, 49040 images
3066: 1.503447, 1.011666 avg, 0.001000 rate, 3.249078 seconds, 49056 images
3067: 0.802687, 0.990768 avg, 0.001000 rate, 3.251074 seconds, 49072 images
3068: 0.763586, 0.968050 avg, 0.001000 rate, 3.263513 seconds, 49088 images
3069: 0.878054, 0.959050 avg, 0.001000 rate, 3.275536 seconds, 49104 images
3070: 0.977846, 0.960930 avg, 0.001000 rate, 3.252387 seconds, 49120 images
3071: 0.795503, 0.944387 avg, 0.001000 rate, 1.629284 seconds, 49136 images
